claim_id,from_date,end_date,transport_cost,accommodation_cost,meals_and_incidentals_cost,reg_points_used,special_points_used,USA_points_used,total_cost,mp_office
T0219069,2021/11/05,2021/11/15,378.6300,0.0000,217.7900,0.0000,0.0000,0,596.42,"Johns, Gord"
T0218391,2021/11/10,2021/11/14,219.4800,0.0000,348.2700,0.0000,0,0,567.75,"Johns, Gord"
200524075,2021/11/01,2021/11/30,0.0000,1650.0000,0.0000,0,0,0,1650.00,"Joly, Hon. Mélanie"
200530317,2021/12/01,2021/12/31,0.0000,1650.0000,0.0000,0,0,0,1650.00,"Joly, Hon. Mélanie"
200538509,2022/01/01,2022/01/31,0.0000,1650.0000,0.0000,0,0,0,1650.00,"Joly, Hon. Mélanie"
T0214793,2021/08/04,2021/08/14,1205.3000,0.0000,0.0000,0.5000,0.5000,0,1205.30,"Jones, Yvonne"
T0216460,2021/08/14,2021/08/14,0.0000,0.0000,84.6900,1.0000,0,0,84.69,"Jones, Yvonne"
T0216459,2021/08/14,2021/08/14,0.0000,0.0000,84.6900,1.0000,0,0,84.69,"Jones, Yvonne"
T0215572,2021/08/14,2021/08/14,9972.4900,0.0000,84.6900,0.5000,0,0,10057.18,"Jones, Yvonne"
T0216970,2021/09/21,2021/09/23,223.6100,89.2900,238.1700,0.0000,0,0,551.07,"Jones, Yvonne"
T0216984,2021/09/21,2021/09/25,223.6100,178.5700,296.7900,0.0000,0,0,698.97,"Jones, Yvonne"
T0216956,2021/09/24,2021/09/24,602.6500,0.0000,0.0000,0.5000,0,0,602.65,"Jones, Yvonne"
T0216975,2021/09/28,2021/11/04,1249.2300,1057.9400,2634.4900,0.5000,0,0,4941.66,"Jones, Yvonne"
T0217033,2021/10/13,2021/10/21,1297.5200,44.6400,101.1200,1.0000,0,0,1443.28,"Jones, Yvonne"
T0218999,2021/11/04,2021/11/05,983.7600,164.2900,0.0000,1.0000,0,0,1148.05,"Jones, Yvonne"
T0218138,2021/11/04,2021/11/19,2236.8000,432.1400,594.1100,1.0000,0,0,3263.05,"Jones, Yvonne"
T0218199,2021/11/05,2021/11/16,564.2400,142.7200,186.7900,0.5000,0,0,893.75,"Jones, Yvonne"
T0218920,2021/11/06,2021/11/14,452.1000,89.2900,287.9000,0.0000,0,0,829.29,"Jones, Yvonne"
T0219054,2021/11/12,2021/11/16,1318.7400,133.9300,217.6800,1.0000,0,0,1670.35,"Jones, Yvonne"
T0219007,2021/11/15,2021/11/20,2862.8800,753.0000,477.5400,1.0000,0,0,4093.42,"Jones, Yvonne"
T0219002,2021/11/15,2021/11/22,2187.8100,133.9300,528.4900,1.0000,0,0,2850.23,"Jones, Yvonne"
T0219004,2021/11/16,2021/11/19,1758.7100,897.1300,275.3100,1.0000,0,0,2931.15,"Jones, Yvonne"
T0219006,2021/11/16,2021/11/20,1619.0200,173.1300,294.3700,1.0000,0,0,2086.52,"Jones, Yvonne"
T0219005,2021/11/16,2021/11/21,1578.1700,133.9300,256.0300,1.0000,0,0,1968.13,"Jones, Yvonne"
T0218973,2021/11/19,2021/11/22,1291.0100,551.9300,208.7100,1.0000,0,0,2051.65,"Jones, Yvonne"
T0216031,2021/08/01,2021/09/30,0.0000,58.3700,0.0000,0,0,0,58.37,"Jordan, Hon. Bernadette"
T0216168,2021/09/29,2021/10/04,1296.5600,0.0000,519.8200,1.0000,0,0,1816.38,"Jordan, Hon. Bernadette"
200525803,2021/10/01,2021/10/31,0.0000,1947.0300,0.0000,0,0,0,1947.03,"Jordan, Hon. Bernadette"
T0216278,2021/10/06,2021/10/08,1488.0100,299.3700,301.5700,1.0000,0,0,2088.95,"Jordan, Hon. Bernadette"
T0218055,2021/11/07,2021/11/08,450.1200,177.3300,140.7100,1.0000,0,0,768.16,"Jowhari, Majid"
T0218660,2021/11/16,2021/11/16,450.1200,0.0000,19.2900,1.0000,0,0,469.41,"Jowhari, Majid"
T0219160,2021/11/22,2021/11/26,450.1200,709.3200,497.8600,1.0000,0,0,1657.30,"Jowhari, Majid"
T0219698,2021/11/29,2021/12/03,503.6900,528.6800,497.8600,1.0000,0,0,1530.23,"Jowhari, Majid"
T0220281,2021/12/06,2021/12/10,511.7300,534.1900,474.2000,1.0000,0,0,1520.12,"Jowhari, Majid"
T0217636,2021/10/05,2021/10/07,2291.1700,0.0000,183.1700,1.0000,0,0,2474.34,"Julian, Peter"
200524076,2021/11/01,2021/11/30,0.0000,1735.0000,0.0000,0,0,0,1735.00,"Julian, Peter"
200530318,2021/12/01,2021/12/31,0.0000,1735.0000,0.0000,0,0,0,1735.00,"Julian, Peter"
200538510,2022/01/01,2022/01/31,0.0000,1735.0000,0.0000,0,0,0,1735.00,"Julian, Peter"
T0217088,2021/10/06,2021/10/08,676.4200,436.5200,0.0000,1.0000,0,0,1112.94,"Kayabaga, Arielle"
T0220092,2021/10/31,2021/11/05,888.5200,886.6500,152.1600,1.0000,0,0,1927.33,"Kayabaga, Arielle"
T0220210,2021/11/02,2021/11/03,588.6800,0.0000,0.0000,1.0000,0,0,588.68,"Kayabaga, Arielle"
T0220100,2021/11/07,2021/11/09,650.5700,354.6600,237.9500,1.0000,0,0,1243.18,"Kayabaga, Arielle"
T0218889,2021/11/12,2021/11/12,191.9200,0.0000,0.0000,0.0000,0,0,191.92,"Kayabaga, Arielle"
T0220103,2021/11/21,2021/11/26,587.6200,970.5800,351.6500,1.0000,0,0,1909.85,"Kayabaga, Arielle"
T0220188,2021/11/29,2021/12/03,891.4500,709.3200,323.6200,1.0000,0,0,1924.39,"Kayabaga, Arielle"
T0216132,2021/10/03,2021/10/03,193.4200,0.0000,46.4900,0,0.0000,0,239.91,"Kelloway, Mike"
T0216466,2021/10/06,2021/10/08,517.6400,710.1400,298.0300,0.0000,0.0000,0,1525.81,"Kelloway, Mike"
T0217441,2021/10/12,2021/10/13,0.0000,178.0100,56.6200,0,0.0000,0,234.63,"Kelloway, Mike"
T0216486,2021/10/12,2021/10/13,0.0000,181.5200,56.6200,0,0.0000,0,238.14,"Kelloway, Mike"
T0216464,2021/10/12,2021/10/13,408.9600,158.4600,152.1900,0,0.0000,0,719.61,"Kelloway, Mike"
T0216925,2021/10/16,2021/10/23,197.3000,0.0000,18.9500,0,0.0000,0,216.25,"Kelloway, Mike"
T0216946,2021/10/19,2021/10/19,178.3400,0.0000,80.6100,0,0.0000,0,258.95,"Kelloway, Mike"
T0217013,2021/10/23,2021/10/23,34.0300,0.0000,0.0000,0,0.0000,0,34.03,"Kelloway, Mike"
T0217438,2021/10/26,2021/10/30,355.2400,0.0000,53.0700,0,0.0000,0,408.31,"Kelloway, Mike"
T0217219,2021/10/29,2021/10/29,85.5200,0.0000,26.5400,0,0.0000,0,112.06,"Kelloway, Mike"
T0218671,2021/11/04,2021/11/18,475.2600,0.0000,37.8900,0,0.0000,0,513.15,"Kelloway, Mike"
T0217908,2021/11/05,2021/11/05,177.8600,0.0000,0.0000,0,0.0000,0,177.86,"Kelloway, Mike"
T0217878,2021/11/06,2021/11/06,21.3800,0.0000,0.0000,0,0.0000,0,21.38,"Kelloway, Mike"
T0220091,2021/11/11,2021/11/11,38.8800,0.0000,0.0000,0.0000,0,0,38.88,"Kelloway, Mike"
T0219087,2021/11/12,2021/11/19,236.6500,0.0000,26.5400,0.0000,0,0,263.19,"Kelloway, Mike"
T0218667,2021/11/13,2021/11/17,930.7000,354.6600,303.3500,1.0000,0,0,1588.71,"Kelloway, Mike"
T0218676,2021/11/15,2021/11/17,811.3200,354.6600,303.3500,1.0000,0,0,1469.33,"Kelloway, Mike"
T0218679,2021/11/15,2021/11/17,862.5600,354.6600,303.3500,1.0000,0,0,1520.57,"Kelloway, Mike"
T0218677,2021/11/15,2021/11/17,811.3200,354.6600,284.0600,1.0000,0,0,1450.04,"Kelloway, Mike"
T0218674,2021/11/15,2021/11/18,1295.8900,531.9900,385.1800,1.0000,0,0,2213.06,"Kelloway, Mike"
T0219543,2021/11/21,2021/12/01,940.9700,1754.4300,1011.1600,1.0000,0,0,3706.56,"Kelloway, Mike"
T0219841,2021/12/03,2021/12/03,231.3200,0.0000,99.3400,0,0.0000,0,330.66,"Kelloway, Mike"
T0220307,2021/12/10,2021/12/10,79.7000,0.0000,0.0000,0,0.0000,0,79.70,"Kelloway, Mike"
T0220410,2021/12/12,2021/12/13,57.3600,0.0000,0.0000,0.0000,0.0000,0,57.36,"Kelloway, Mike"
T0217749,2021/03/21,2021/09/20,0.0000,176.9900,0.0000,0,0,0,176.99,"Kelly, Pat"
T0218275,2021/10/03,2021/10/08,2124.1600,0.0000,336.4300,1.0000,0,0,2460.59,"Kelly, Pat"
T0218312,2021/10/03,2021/12/05,0.0000,144.6700,0.0000,0,0,0,144.67,"Kelly, Pat"
T0218272,2021/10/26,2021/11/05,2660.3200,0.0000,0.0000,0.5000,1.0000,0,2660.32,"Kelly, Pat"
T0218285,2021/10/27,2021/10/31,997.0800,0.0000,0.0000,1.0000,0,0,997.08,"Kelly, Pat"
200524077,2021/11/01,2021/11/30,0.0000,1380.0000,0.0000,0,0,0,1380.00,"Kelly, Pat"
T0218834,2021/11/16,2021/11/19,1014.6500,0.0000,260.9400,1.0000,0,0,1275.59,"Kelly, Pat"
T0219541,2021/11/21,2021/12/02,2210.9500,0.0000,728.1700,2.0000,0,0,2939.12,"Kelly, Pat"
200530319,2021/12/01,2021/12/31,0.0000,1380.0000,0.0000,0,0,0,1380.00,"Kelly, Pat"
T0220501,2021/12/05,2021/12/10,2013.4800,0.0000,252.7200,1.0000,0,0,2266.20,"Kelly, Pat"
200538511,2022/01/01,2022/01/31,0.0000,1380.0000,0.0000,0,0,0,1380.00,"Kelly, Pat"
200528926,2021/10/01,2021/10/31,0.0000,905.5200,0.0000,0,0,0,905.52,"Kent, Hon. Peter"
T0217497,2021/08/10,2021/08/15,230.4600,497.3600,263.3900,0.5000,0,0,991.21,"Khalid, Iqra"
T0217500,2021/10/02,2021/10/04,465.9400,207.7500,56.9600,1.0000,0,0,730.65,"Khalid, Iqra"
T0218904,2021/10/17,2021/10/23,1205.3000,0.0000,0.0000,0,1.0000,0,1205.30,"Khalid, Iqra"
T0217503,2021/10/23,2021/10/30,465.9400,727.1200,219.1100,1.0000,0,0,1412.17,"Khalid, Iqra"
200524078,2021/11/01,2021/11/30,0.0000,1800.0000,0.0000,0,0,0,1800.00,"Khalid, Iqra"
T0220051,2021/11/07,2021/11/09,654.6100,0.0000,152.2800,1.0000,0,0,806.89,"Khalid, Iqra"
T0220052,2021/11/21,2021/11/26,685.5800,0.0000,276.2900,1.0000,0,0,961.87,"Khalid, Iqra"
T0220054,2021/11/28,2021/12/02,635.7300,0.0000,271.2500,1.0000,0,0,906.98,"Khalid, Iqra"
200530320,2021/12/01,2021/12/31,0.0000,1800.0000,0.0000,0,0,0,1800.00,"Khalid, Iqra"
200538512,2022/01/01,2022/01/31,0.0000,1800.0000,0.0000,0,0,0,1800.00,"Khalid, Iqra"
200525125,2021/10/01,2021/10/31,0.0000,600.0000,0.0000,0,0,0,600.00,"Khera, Hon. Kamal"
T0218707,2021/10/22,2021/10/22,422.4200,0.0000,0.0000,1.0000,0,0,422.42,"Khera, Hon. Kamal"
T0218708,2021/10/24,2021/10/29,422.4200,0.0000,0.0000,1.0000,0,0,422.42,"Khera, Hon. Kamal"
200524079,2021/11/01,2021/11/30,0.0000,2500.0000,0.0000,0,0,0,2500.00,"Khera, Hon. Kamal"
T0218706,2021/11/10,2021/11/10,370.4300,0.0000,0.0000,0.5000,0,0,370.43,"Khera, Hon. Kamal"
T0218709,2021/11/15,2021/11/17,422.4200,0.0000,0.0000,1.0000,0,0,422.42,"Khera, Hon. Kamal"
T0219338,2021/11/16,2021/11/16,300.8000,0.0000,0.0000,0.5000,0,0,300.80,"Khera, Hon. Kamal"
200530321,2021/12/01,2021/12/31,0.0000,2500.0000,0.0000,0,0,0,2500.00,"Khera, Hon. Kamal"
200538513,2022/01/01,2022/01/31,0.0000,2500.0000,0.0000,0,0,0,2500.00,"Khera, Hon. Kamal"
T0217376,2021/10/01,2021/10/31,619.0200,0.0000,0.0000,0.0000,0,0,619.02,"Kitchen, Robert"
T0216367,2021/10/03,2021/10/07,1729.8200,138.5200,202.2300,1.0000,0,0,2070.57,"Kitchen, Robert"
T0217382,2021/10/24,2021/10/27,1720.2100,141.8100,202.2300,1.0000,0,0,2064.25,"Kitchen, Robert"
T0219622,2021/10/26,2021/11/26,0.0000,54.9900,0.0000,0,0,0,54.99,"Kitchen, Robert"
T0220417,2021/11/01,2021/11/30,0.0000,27.9800,0.0000,0,0,0,27.98,"Kitchen, Robert"
200524080,2021/11/01,2021/11/30,0.0000,1642.0800,0.0000,0,0,0,1642.08,"Kitchen, Robert"
T0219614,2021/11/14,2021/11/18,3126.0100,113.4500,202.2300,2.0000,0,0,3441.69,"Kitchen, Robert"
200530322,2021/12/01,2021/12/31,0.0000,1642.0800,0.0000,0,0,0,1642.08,"Kitchen, Robert"
200538514,2022/01/01,2022/01/31,0.0000,1642.0800,0.0000,0,0,0,1642.08,"Kitchen, Robert"
T0217232,2021/06/04,2021/07/25,1144.2400,0.0000,0.0000,1.0000,0,0,1144.24,"Kmiec, Tom"
T0219355,2021/09/22,2021/12/05,150.1000,0.0000,0.0000,0.0000,0,0,150.10,"Kmiec, Tom"
T0217487,2021/09/28,2021/09/28,572.1200,0.0000,0.0000,0.5000,0,0,572.12,"Kmiec, Tom"
T0217490,2021/09/30,2021/09/30,572.1200,0.0000,0.0000,0.5000,0,0,572.12,"Kmiec, Tom"
T0216226,2021/09/30,2021/09/30,133.8400,0.0000,87.5500,0,0.0000,0,221.39,"Kmiec, Tom"
T0216384,2021/10/03,2021/10/07,1324.7500,722.9400,455.6200,1.0000,0,0,2503.31,"Kmiec, Tom"
T0216937,2021/10/19,2021/10/22,948.8000,535.1200,319.7800,1.0000,0,0,1803.70,"Kmiec, Tom"
T0217142,2021/10/24,2021/10/26,772.3700,0.0000,0.0000,1.0000,0,0,772.37,"Kmiec, Tom"
T0217144,2021/10/24,2021/10/26,772.3700,0.0000,0.0000,1.0000,0,0,772.37,"Kmiec, Tom"
T0217148,2021/10/24,2021/10/26,973.2700,360.9500,284.2900,1.0000,0,0,1618.51,"Kmiec, Tom"
T0217140,2021/10/24,2021/10/26,772.3700,0.0000,0.0000,1.0000,0,0,772.37,"Kmiec, Tom"
T0218112,2021/11/03,2021/11/05,398.4500,278.5000,162.9300,0.0000,0.0000,0,839.88,"Kmiec, Tom"
T0218784,2021/11/15,2021/11/19,1461.5400,667.3600,303.1200,1.0000,0,0,2432.02,"Kmiec, Tom"
T0219361,2021/11/21,2021/11/26,1415.1100,834.2000,451.5600,1.0000,0,0,2700.87,"Kmiec, Tom"
T0220003,2021/11/28,2021/12/03,1583.2000,832.0800,483.4400,1.0000,0,0,2898.72,"Kmiec, Tom"
T0217099,2021/09/29,2021/10/29,108.4300,0.0000,0.0000,0,0.0000,0,108.43,"Koutrakis, Annie"
T0218829,2021/10/30,2021/11/21,182.8700,0.0000,0.0000,0,0.0000,0,182.87,"Koutrakis, Annie"
200524081,2021/11/01,2021/11/30,0.0000,2375.0000,0.0000,0,0,0,2375.00,"Koutrakis, Annie"
T0218866,2021/11/02,2021/11/03,186.6200,0.0000,139.4600,1.0000,0,0,326.08,"Koutrakis, Annie"
T0219012,2021/11/06,2021/11/21,218.1000,0.0000,0.0000,0,0.0000,0,218.10,"Koutrakis, Annie"
T0218887,2021/11/07,2021/11/09,186.6200,0.0000,303.3500,1.0000,0,0,489.97,"Koutrakis, Annie"
T0219512,2021/11/22,2021/11/26,186.6200,0.0000,490.1300,1.0000,0,0,676.75,"Koutrakis, Annie"
T0220247,2021/11/28,2021/12/02,154.9000,0.0000,385.1800,0.0000,0,0,540.08,"Koutrakis, Annie"
200530323,2021/12/01,2021/12/31,0.0000,2375.0000,0.0000,0,0,0,2375.00,"Koutrakis, Annie"
T0220475,2021/12/02,2021/12/07,70.9500,0.0000,0.0000,0,0.0000,0,70.95,"Koutrakis, Annie"
T0220469,2021/12/06,2021/12/10,186.6200,0.0000,471.0700,1.0000,0,0,657.69,"Koutrakis, Annie"
200538515,2022/01/01,2022/01/31,0.0000,2375.0000,0.0000,0,0,0,2375.00,"Koutrakis, Annie"
T0215507,2021/07/25,2021/07/29,476.3400,691.3800,212.0200,0,1.0000,0,1379.74,"Kram, Michael"
T0217207,2021/08/24,2021/09/03,1205.3000,1043.8500,881.4900,1.0000,0,0,3130.64,"Kram, Michael"
T0217228,2021/09/07,2021/09/19,1301.4900,1252.6200,987.9000,1.0000,0,0,3542.01,"Kram, Michael"
T0216371,2021/10/03,2021/10/29,1311.0700,622.2200,361.9600,1.0000,0,0,2295.25,"Kram, Michael"
T0217186,2021/10/26,2021/10/27,1304.5500,142.7300,152.2800,1.0000,0,0,1599.56,"Kram, Michael"
T0219081,2021/11/11,2021/11/16,1311.0700,641.6200,409.2900,1.0000,0,0,2361.98,"Kram, Michael"
T0220111,2021/11/21,2021/11/26,1282.9200,680.4600,390.0000,1.0000,0,0,2353.38,"Kram, Michael"
T0220215,2021/11/28,2021/12/04,1282.9200,691.1600,475.6700,1.0000,0,0,2449.75,"Kram, Michael"
T0216799,2021/09/26,2021/10/02,589.3000,0.0000,46.3400,3.0000,0,0,635.64,"Kramp-Neuman, Shelby"
T0216806,2021/10/03,2021/10/09,197.8600,389.6600,189.4200,1.0000,0,0,776.94,"Kramp-Neuman, Shelby"
T0216982,2021/10/17,2021/10/23,197.8600,177.3300,85.6700,1.0000,0,0,460.86,"Kramp-Neuman, Shelby"
T0217283,2021/10/24,2021/10/29,197.8600,337.8700,85.4500,1.0000,0,0,621.18,"Kramp-Neuman, Shelby"
T0219177,2021/11/14,2021/11/20,197.8600,398.7300,236.9600,1.0000,0,0,833.55,"Kramp-Neuman, Shelby"
T0219191,2021/11/22,2021/11/26,197.8600,834.7900,372.5900,1.0000,0,0,1405.24,"Kramp-Neuman, Shelby"
T0219783,2021/11/28,2021/12/04,272.5200,797.4600,407.3200,1.0000,0,0,1477.30,"Kramp-Neuman, Shelby"
T0220465,2021/12/05,2021/12/11,102.2500,797.4600,357.3700,0.0000,0,0,1257.08,"Kramp-Neuman, Shelby"
T0217244,2021/05/01,2021/05/01,454.3000,0.0000,0.0000,0.5000,0,0,454.30,"Kurek, Damien"
T0217248,2021/08/01,2021/08/04,2256.7400,0.0000,0.0000,0.0000,0,0,2256.74,"Kurek, Damien"
T0216252,2021/10/04,2021/10/06,1099.7400,354.6600,179.3300,1.0000,0,0,1633.73,"Kurek, Damien"
T0216495,2021/10/06,2021/10/06,386.7300,0.0000,0.0000,0.0000,0,0,386.73,"Kurek, Damien"
T0216415,2021/10/08,2021/10/08,504.1800,0.0000,0.0000,0.5000,0,0,504.18,"Kurek, Damien"
T0216651,2021/10/14,2021/10/18,837.4000,0.0000,327.9800,0.0000,0,0,1165.38,"Kurek, Damien"
T0217004,2021/10/21,2021/10/25,1165.7700,594.9400,261.6000,1.0000,0,0,2022.31,"Kurek, Damien"
T0217003,2021/10/21,2021/10/25,956.2000,0.0000,0.0000,1.0000,0,0,956.20,"Kurek, Damien"
T0217355,2021/10/26,2021/10/29,78.8400,0.0000,0.0000,0.0000,0,0,78.84,"Kurek, Damien"
T0217352,2021/10/26,2021/10/29,2091.3800,0.0000,0.0000,1.0000,0,0,2091.38,"Kurek, Damien"
T0217336,2021/10/26,2021/10/29,2217.2600,531.9900,195.0000,1.0000,0,0,2944.25,"Kurek, Damien"
T0217630,2021/10/31,2021/11/01,228.0000,0.0000,143.4600,0.0000,0,0,371.46,"Kurek, Damien"
T0218060,2021/11/03,2021/11/05,456.0000,0.0000,122.6900,0.0000,0,0,578.69,"Kurek, Damien"
T0218439,2021/11/08,2021/11/12,386.7600,0.0000,184.5200,0.0000,0,0,571.28,"Kurek, Damien"
T0218794,2021/11/16,2021/11/18,2230.4600,0.0000,179.1100,1.0000,0,0,2409.57,"Kurek, Damien"
T0219316,2021/11/19,2021/11/21,62.9200,0.0000,217.7900,0,0.0000,0,280.71,"Kurek, Damien"
T0219329,2021/11/21,2021/11/26,2324.3300,0.0000,501.9800,0.5000,0.5000,0,2826.31,"Kurek, Damien"
T0219796,2021/11/28,2021/12/02,2403.8100,0.0000,277.9400,1.0000,0,0,2681.75,"Kurek, Damien"
T0219907,2021/12/03,2021/12/04,222.6600,0.0000,122.6900,0.0000,0.0000,0,345.35,"Kurek, Damien"
T0220308,2021/12/05,2021/12/10,2522.3200,0.0000,463.4000,1.0000,0,0,2985.72,"Kurek, Damien"
T0216250,2021/09/28,2021/10/06,1051.8400,0.0000,434.5200,1.0000,0,0,1486.36,"Kusie, Stephanie"
T0216634,2021/10/04,2021/10/07,2433.7800,634.6100,224.1500,1.0000,0,0,3292.54,"Kusie, Stephanie"
T0216748,2021/10/14,2021/10/16,2831.9500,771.6700,206.6700,0,0,1.0000,3810.29,"Kusie, Stephanie"
T0217333,2021/10/26,2021/10/28,2056.3100,419.7100,142.3200,1.0000,0,0,2618.34,"Kusie, Stephanie"
T0218052,2021/10/31,2021/11/07,896.5600,1020.9400,613.1700,1.0000,0,0,2530.67,"Kusie, Stephanie"
T0218037,2021/11/01,2021/11/05,2073.0100,0.0000,0.0000,1.0000,0,0,2073.01,"Kusie, Stephanie"
T0218040,2021/11/01,2021/11/05,2073.0100,0.0000,0.0000,1.0000,0,0,2073.01,"Kusie, Stephanie"
T0218029,2021/11/01,2021/11/05,2203.4400,622.6100,372.5900,1.0000,0,0,3198.64,"Kusie, Stephanie"
T0219307,2021/11/21,2021/11/26,2197.2300,1253.8800,334.2400,1.0000,0,0,3785.35,"Kusie, Stephanie"
T0219964,2021/11/28,2021/12/03,2186.2800,1049.2900,349.6900,1.0000,0,0,3585.26,"Kusie, Stephanie"
T0220380,2021/12/06,2021/12/10,2181.5800,419.7100,305.9800,1.0000,0,0,2907.27,"Kusie, Stephanie"
T0216041,2021/01/01,2021/08/31,0.0000,805.2800,0.0000,0,0,0,805.28,"Kusmierczyk, Irek"
T0216040,2021/01/01,2021/08/31,0.0000,189.8700,0.0000,0,0,0,189.87,"Kusmierczyk, Irek"
T0217667,2021/07/04,2021/07/06,313.2100,0.0000,0.0000,0.5000,0,0,313.21,"Kusmierczyk, Irek"
T0217668,2021/08/02,2021/08/05,1568.5500,0.0000,0.0000,1.0000,0,0,1568.55,"Kusmierczyk, Irek"
200524082,2021/11/01,2021/11/30,0.0000,2190.0000,0.0000,0,0,0,2190.00,"Kusmierczyk, Irek"
200530324,2021/12/01,2021/12/31,0.0000,2190.0000,0.0000,0,0,0,2190.00,"Kusmierczyk, Irek"
200538516,2022/01/01,2022/01/31,0.0000,2190.0000,0.0000,0,0,0,2190.00,"Kusmierczyk, Irek"
T0216504,2021/08/01,2021/08/31,0.0000,1634.0700,0.0000,0,0,0,1634.07,"Kwan, Jenny"
T0216506,2021/09/01,2021/09/20,0.0000,1634.0700,0.0000,0,0,0,1634.07,"Kwan, Jenny"
T0217158,2021/09/20,2021/11/17,0.0000,1663.3600,0.0000,0,0,0,1663.36,"Kwan, Jenny"
T0216500,2021/09/23,2021/10/18,0.0000,59.4600,0.0000,0,0,0,59.46,"Kwan, Jenny"
T0218196,2021/09/25,2021/10/19,95.4800,0.0000,0.0000,0.0000,0.0000,0,95.48,"Kwan, Jenny"
T0219657,2021/09/25,2021/11/20,123.3900,0.0000,0.0000,0.0000,0,0,123.39,"Kwan, Jenny"
T0216541,2021/10/05,2021/10/07,2235.0700,0.0000,171.3400,1.0000,0,0,2406.41,"Kwan, Jenny"
T0219655,2021/10/09,2021/11/30,0.0000,1662.4400,0.0000,0,0,0,1662.44,"Kwan, Jenny"
T0218185,2021/11/07,2021/11/09,2231.4600,0.0000,104.7300,1.0000,0,0,2336.19,"Kwan, Jenny"
T0219790,2021/11/21,2021/12/02,4451.8900,0.0000,771.0300,2.0000,0,0,5222.92,"Kwan, Jenny"
T0219832,2021/05/19,2021/05/19,61.8300,0.0000,0.0000,0.0000,0,0,61.83,"Lake, Hon. Mike"
T0219881,2021/06/19,2021/06/19,66.5900,0.0000,0.0000,0.0000,0,0,66.59,"Lake, Hon. Mike"
T0217317,2021/07/01,2021/09/26,0.0000,374.5000,0.0000,0,0,0,374.50,"Lake, Hon. Mike"
T0216005,2021/07/26,2021/07/31,73.5400,0.0000,0.0000,0,0.0000,0,73.54,"Lake, Hon. Mike"
T0219751,2021/09/27,2021/12/26,0.0000,462.7900,0.0000,0,0,0,462.79,"Lake, Hon. Mike"
200524083,2021/11/01,2021/11/30,0.0000,1757.2200,0.0000,0,0,0,1757.22,"Lake, Hon. Mike"
T0220398,2021/11/01,2021/12/01,0.0000,31.1400,0.0000,0,0,0,31.14,"Lake, Hon. Mike"
T0220088,2021/11/15,2021/11/15,666.9300,0.0000,0.0000,0.5000,0,0,666.93,"Lake, Hon. Mike"
T0220102,2021/11/27,2021/11/27,383.2600,0.0000,0.0000,0.5000,0,0,383.26,"Lake, Hon. Mike"
200530325,2021/12/01,2021/12/31,0.0000,1757.2200,0.0000,0,0,0,1757.22,"Lake, Hon. Mike"
200538517,2022/01/01,2022/01/31,0.0000,1757.2200,0.0000,0,0,0,1757.22,"Lake, Hon. Mike"
T0219023,2021/11/17,2021/11/19,48.0200,270.7100,124.0200,1.0000,0,0,442.75,"Lalonde, Marie-France"
T0219028,2021/11/17,2021/11/19,330.5600,270.7100,124.0200,1.0000,0,0,725.29,"Lalonde, Marie-France"
T0219478,2021/11/21,2021/11/26,264.9000,535.6200,606.7000,1.0000,0,0,1407.22,"Lambropoulos, Emmanuella"
T0219853,2021/11/30,2021/12/02,193.4700,281.7300,303.3500,1.0000,0,0,778.55,"Lambropoulos, Emmanuella"
T0220424,2021/12/07,2021/12/09,193.4700,260.2100,303.3500,1.0000,0,0,757.03,"Lambropoulos, Emmanuella"
T0216262,2021/05/10,2021/08/10,0.0000,123.4700,0.0000,0,0,0,123.47,"Lametti, Hon. David"
T0217594,2021/10/18,2021/11/05,193.4700,0.0000,663.1200,1.0000,0,0,856.59,"Lametti, Hon. David"
200524084,2021/11/01,2021/11/30,0.0000,1760.0000,0.0000,0,0,0,1760.00,"Lametti, Hon. David"
T0219867,2021/11/22,2021/12/03,386.9400,0.0000,519.2800,2.0000,0,0,906.22,"Lametti, Hon. David"
200530326,2021/12/01,2021/12/31,0.0000,1760.0000,0.0000,0,0,0,1760.00,"Lametti, Hon. David"
200538518,2022/01/01,2022/01/31,0.0000,1760.0000,0.0000,0,0,0,1760.00,"Lametti, Hon. David"
T0218229,2021/06/25,2021/07/25,0.0000,43.1600,0.0000,0,0,0,43.16,"Lamoureux, Kevin"
T0218230,2021/07/25,2021/08/25,0.0000,42.1500,0.0000,0,0,0,42.15,"Lamoureux, Kevin"
T0218226,2021/09/23,2021/10/22,0.0000,97.4200,0.0000,0,0,0,97.42,"Lamoureux, Kevin"
T0218228,2021/09/25,2021/10/25,0.0000,30.9600,0.0000,0,0,0,30.96,"Lamoureux, Kevin"
T0218225,2021/10/04,2021/10/08,1271.4500,0.0000,257.2300,1.0000,0,0,1528.68,"Lamoureux, Kevin"
T0218227,2021/10/23,2021/11/22,0.0000,59.1900,0.0000,0,0,0,59.19,"Lamoureux, Kevin"
T0220350,2021/10/25,2021/11/25,0.0000,30.7400,0.0000,0,0,0,30.74,"Lamoureux, Kevin"
200524085,2021/11/01,2021/11/30,0.0000,1800.0000,0.0000,0,0,0,1800.00,"Lamoureux, Kevin"
T0220353,2021/11/20,2021/12/03,1426.8400,0.0000,665.1800,1.0000,0,0,2092.02,"Lamoureux, Kevin"
T0220351,2021/11/23,2021/12/22,0.0000,87.9900,0.0000,0,0,0,87.99,"Lamoureux, Kevin"
